l:","N","N","N","N"
"C20005C",2.000,"Male:","N","N","N","N"
"C20005C",3.000,"Worked full-time, year-round in the past 12 months:","N","N","N","N"
"C20005C",4.000,"No earnings","N","N","N","N"
"C20005C",5.000,"With earnings:","N","N","N","N"
"C20005C",6.000,"$1 to $9,999 or loss","N","N","N","N"
"C20005C",7.000,"$10,000 to $19,999","N","N","N","N"
"C20005C",8.000,"$20,000 to $29,999","N","N","N","N"
"C20005C",9.000,"$30,000 to $49,999","N","N","N","N"
"C20005C",10.000,"$50,000 to $74,999","N","N","N","N"
"C2
