3002B",4.000,"In labor force:","N","N","N","N"
"B23002B",5.000,"In Armed Forces","N","N","N","N"
"B23002B",6.000,"Civilian:","N","N","N","N"
"B23002B",7.000,"Employed","N","N","N","N"
"B23002B",8.000,"Unemployed","N","N","N","N"
"B23002B",9.000,"Not in labor force","N","N","N","N"
"B23002B",10.000,"20 to 24 years:","N","N","N","N"
"B23002B",11.000,"In labor force:","N","N","N","N"
"B23002B",12.000,"In Armed Forces","N","N","N","N"
"B23002B",13.000,"Civilian:","N","N","N","N"
"B23002B",14.000,"Employed","N",
