37F",20.000,"Less than $10,000","N","N","N","N"
"B19037F",21.000,"$10,000 to $14,999","N","N","N","N"
"B19037F",22.000,"$15,000 to $19,999","N","N","N","N"
"B19037F",23.000,"$20,000 to $24,999","N","N","N","N"
"B19037F",24.000,"$25,000 to $29,999","N","N","N","N"
"B19037F",25.000,"$30,000 to $34,999","N","N","N","N"
"B19037F",26.000,"$35,000 to $39,999","N","N","N","N"
"B19037F",27.000,"$40,000 to $44,999","N","N","N","N"
"B19037F",28.000,"$45,000 to $49,999","N","N","N","N"
"B19037F",29.000,"$50,000 to $59
