N","N"
"C20005G",28.000,"$30,000 to $49,999","N","N","N","N"
"C20005G",29.000,"$50,000 to $74,999","N","N","N","N"
"C20005G",30.000,"$75,000 or more","N","N","N","N"
"C20005G",31.000,"Other:","N","N","N","N"
"C20005G",32.000,"No earnings","N","N","N","N"
"C20005G",33.000,"With earnings:","N","N","N","N"
"C20005G",34.000,"$1 to $9,999 or loss","N","N","N","N"
"C20005G",35.000,"$10,000 to $19,999","N","N","N","N"
"C20005G",36.000,"$20,000 to $29,999","N","N","N","N"
"C20005G",37.000,"$30,000 to $49,999","N","
