nt:","N","N","N","N"
"B25122",72.000,"Less than $100","N","N","N","N"
"B25122",73.000,"$100 to $199","N","N","N","N"
"B25122",74.000,"$200 to $299","N","N","N","N"
"B25122",75.000,"$300 to $399","N","N","N","N"
"B25122",76.000,"$400 to $499","N","N","N","N"
"B25122",77.000,"$500 to $599","N","N","N","N"
"B25122",78.000,"$600 to $699","N","N","N","N"
"B25122",79.000,"$700 to $799","N","N","N","N"
"B25122",80.000,"$800 to $899","N","N","N","N"
"B25122",81.000,"$900 to $999","N","N","N","N"
"B25122",82.000,"$1
