B23002F",6.000,"Civilian:","N","N","N","N"
"B23002F",7.000,"Employed","N","N","N","N"
"B23002F",8.000,"Unemployed","N","N","N","N"
"B23002F",9.000,"Not in labor force","N","N","N","N"
"B23002F",10.000,"20 to 24 years:","N","N","N","N"
"B23002F",11.000,"In labor force:","N","N","N","N"
"B23002F",12.000,"In Armed Forces","N","N","N","N"
"B23002F",13.000,"Civilian:","N","N","N","N"
"B23002F",14.000,"Employed","N","N","N","N"
"B23002F",15.000,"Unemployed","N","N","N","N"
"B23002F",16.000,"Not in labor force","N
