C",8.000,"Female:","N","N","N","N"
"B12002C",9.000,"Never married","N","N","N","N"
"B12002C",10.000,"Now married (except separated)","N","N","N","N"
"B12002C",11.000,"Separated","N","N","N","N"
"B12002C",12.000,"Widowed","N","N","N","N"
"B12002C",13.000,"Divorced","N","N","N","N"
"B12002D",.,"SEX BY MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER (ASIAN ALONE)",,,,
"B12002D",.,"Universe:  Asian alone population 15 years and over",,,,
"B12002D",1.000,"Total:","24,084","+/-2,533","21,551","26,617"
"B12002
